"route_id","sightings","pres_abs","Latitude","Longitude","Route","Stop"
"Route 001 Stop 1",1,1,42.084167,-79.914028,"Route 001","Stop 1"
"Route 001 Stop 10",1,1,42.104972,-79.964194,"Route 001","Stop 10"
"Route 001 Stop 2",1,1,42.087556,-79.920944,"Route 001","Stop 2"
"Route 001 Stop 3",3,1,42.091028,-79.925917,"Route 001","Stop 3"
"Route 001 Stop 4",3,1,42.094583,-79.929806,"Route 001","Stop 4"
"Route 001 Stop 5",1,1,42.100417,-79.929611,"Route 001","Stop 5"
"Route 001 Stop 6",3,1,42.101806,-79.935944,"Route 001","Stop 6"
"Route 001 Stop 7",0,0,42.101889,-79.944,"Route 001","Stop 7"
"Route 001 Stop 8",5,1,42.101806,-79.952083,"Route 001","Stop 8"
"Route 001 Stop 9",3,1,42.101806,-79.960694,"Route 001","Stop 9"
"Route 003 Stop 1",0,0,41.72872,-79.26061,"Route 003","Stop 1"
"Route 003 Stop 10",0,0,41.77271,-79.24299,"Route 003","Stop 10"
"Route 003 Stop 2",0,0,41.73445,-79.26218,"Route 003","Stop 2"
"Route 003 Stop 3",0,0,41.73941,-79.26333,"Route 003","Stop 3"
"Route 003 Stop 4",0,0,41.74463,-79.26248,"Route 003","Stop 4"
"Route 003 Stop 5",0,0,41.75001,-79.25976,"Route 003","Stop 5"
"Route 003 Stop 6",0,0,41.75483,-79.25663,"Route 003","Stop 6"
"Route 003 Stop 7",0,0,41.75825,-79.25144,"Route 003","Stop 7"
"Route 003 Stop 8",0,0,41.76216,-79.24686,"Route 003","Stop 8"
"Route 003 Stop 9",0,0,41.76715,-79.24457,"Route 003","Stop 9"
"Route 004 Stop 1",0,0,41.7357833333333,-78.6949666666667,"Route 004","Stop 1"
"Route 004 Stop 10",0,0,41.7391833333333,-78.7587166666667,"Route 004","Stop 10"
"Route 004 Stop 2",0,0,41.73615,-78.702,"Route 004","Stop 2"
"Route 004 Stop 3",1,1,41.73625,-78.7098666666667,"Route 004","Stop 3"
"Route 004 Stop 4",4,1,41.7359666666667,-78.70105,"Route 004","Stop 4"
"Route 004 Stop 5",0,0,41.7328333333333,-78.7241833333333,"Route 004","Stop 5"
"Route 004 Stop 6",0,0,41.7306833333333,-78.7306833333333,"Route 004","Stop 6"
"Route 004 Stop 7",0,0,41.7329166666667,-78.73785,"Route 004","Stop 7"
"Route 004 Stop 8",0,0,41.7336833333333,-78.7453333333333,"Route 004","Stop 8"
"Route 004 Stop 9",0,0,41.7365666666667,-78.7517,"Route 004","Stop 9"
"Route 005 Stop 1",0,0,41.9236,-78.26305,"Route 005","Stop 1"
"Route 005 Stop 10",0,0,41.8961,-78.2252,"Route 005","Stop 10"
"Route 005 Stop 2",2,1,41.91935,-78.25805,"Route 005","Stop 2"
"Route 005 Stop 3",2,1,41.9153166666667,-78.2571333333333,"Route 005","Stop 3"
"Route 005 Stop 4",2,1,41.9085166666667,-78.2583333333333,"Route 005","Stop 4"
"Route 005 Stop 5",0,0,41.9026833333333,-78.26045,"Route 005","Stop 5"
"Route 005 Stop 6",1,1,41.9021666666667,-78.2540833333333,"Route 005","Stop 6"
"Route 005 Stop 7",0,0,41.90185,-78.2461666666667,"Route 005","Stop 7"
"Route 005 Stop 8",0,0,41.89955,-78.2392,"Route 005","Stop 8"
"Route 005 Stop 9",0,0,41.8969333333333,-78.2325666666667,"Route 005","Stop 9"
"Route 006 Stop 1",0,0,41.9009,-77.92975,"Route 006","Stop 1"
"Route 006 Stop 10",1,1,41.860533,-77.965983,"Route 006","Stop 10"
"Route 006 Stop 2",1,1,41.896117,-77.934667,"Route 006","Stop 2"
"Route 006 Stop 3",0,0,41.891317,-77.937933,"Route 006","Stop 3"
"Route 006 Stop 4",0,0,41.8867,-77.941983,"Route 006","Stop 4"
"Route 006 Stop 5",1,1,41.885267,-77.948633,"Route 006","Stop 5"
"Route 006 Stop 6",0,0,41.880017,-77.951233,"Route 006","Stop 6"
"Route 006 Stop 7",1,1,41.874533,-77.954317,"Route 006","Stop 7"
"Route 006 Stop 8",0,0,41.869117,-77.957017,"Route 006","Stop 8"
"Route 006 Stop 9",0,0,41.863417,-77.95945,"Route 006","Stop 9"
"Route 007 Stop 1",0,0,41.712611,-77.578194,"Route 007","Stop 1"
"Route 007 Stop 10",0,0,41.668361,-77.588528,"Route 007","Stop 10"
"Route 007 Stop 2",1,1,41.707722,-77.583222,"Route 007","Stop 2"
"Route 007 Stop 3",2,1,41.703222,-77.589056,"Route 007","Stop 3"
"Route 007 Stop 4",2,1,41.697556,-77.591444,"Route 007","Stop 4"
"Route 007 Stop 5",2,1,41.69277,-77.58974,"Route 007","Stop 5"
"Route 007 Stop 6",1,1,41.686056,-77.587583,"Route 007","Stop 6"
"Route 007 Stop 7",0,0,41.680111,-77.586694,"Route 007","Stop 7"
"Route 007 Stop 8",0,0,41.674611,-77.584083,"Route 007","Stop 8"
"Route 007 Stop 9",0,0,41.672472,-77.583167,"Route 007","Stop 9"
"Route 008 Stop 1",0,0,41.91224,-76.75901,"Route 008","Stop 1"
"Route 008 Stop 10",0,0,41.8785,-76.78729,"Route 008","Stop 10"
"Route 008 Stop 2",0,0,41.90743,-76.75499,"Route 008","Stop 2"
"Route 008 Stop 3",1,1,41.90161,-76.75558,"Route 008","Stop 3"
"Route 008 Stop 4",1,1,41.89582,-76.75723,"Route 008","Stop 4"
"Route 008 Stop 5",0,0,41.8937,-76.76377,"Route 008","Stop 5"
"Route 008 Stop 6",0,0,41.89001,-76.76902,"Route 008","Stop 6"
"Route 008 Stop 7",0,0,41.88591,-76.77167,"Route 008","Stop 7"
"Route 008 Stop 8",0,0,41.88132,-76.77321,"Route 008","Stop 8"
"Route 008 Stop 9",0,0,41.88119,-76.7807,"Route 008","Stop 9"
"Route 009 Stop 1",0,0,41.88469,-76.29047,"Route 009","Stop 1"
"Route 009 Stop 10",0,0,41.93225,-76.28639,"Route 009","Stop 10"
"Route 009 Stop 2",5,1,41.8901,-76.2867,"Route 009","Stop 2"
"Route 009 Stop 3",2,1,41.89485,-76.28196,"Route 009","Stop 3"
"Route 009 Stop 4",5,1,41.89971,-76.278,"Route 009","Stop 4"
"Route 009 Stop 5",3,1,41.9037,-76.28189,"Route 009","Stop 5"
"Route 009 Stop 6",1,1,41.90946,-76.28345,"Route 009","Stop 6"
"Route 009 Stop 7",2,1,41.91521,-76.28417,"Route 009","Stop 7"
"Route 009 Stop 8",3,1,41.92102,-76.28468,"Route 009","Stop 8"
"Route 009 Stop 9",1,1,41.92678,-76.28455,"Route 009","Stop 9"
"Route 010 Stop 1",0,0,41.91158,-75.92377,"Route 010","Stop 1"
"Route 010 Stop 10",0,0,41.91985,-75.95663,"Route 010","Stop 10"
"Route 010 Stop 2",0,0,41.90877,-75.9303,"Route 010","Stop 2"
"Route 010 Stop 3",0,0,41.90507,-75.93626,"Route 010","Stop 3"
"Route 010 Stop 4",2,1,41.9028,-75.94322,"Route 010","Stop 4"
"Route 010 Stop 5",3,1,41.90203,-75.9509,"Route 010","Stop 5"
"Route 010 Stop 6",0,0,41.9023,-75.95836,"Route 010","Stop 6"
"Route 010 Stop 7",0,0,41.90434,-75.96093,"Route 010","Stop 7"
"Route 010 Stop 8",0,0,41.9099,-75.95938,"Route 010","Stop 8"
"Route 010 Stop 9",0,0,41.91555,-75.95758,"Route 010","Stop 9"
"Route 012 Stop 1",0,0,41.75162,-75.35037,"Route 012","Stop 1"
"Route 012 Stop 10",0,0,41.72844,-75.38375,"Route 012","Stop 10"
"Route 012 Stop 2",1,1,41.75235,-75.35707,"Route 012","Stop 2"
"Route 012 Stop 3",0,0,41.75415,-75.36436,"Route 012","Stop 3"
"Route 012 Stop 4",1,1,41.75334,-75.37177,"Route 012","Stop 4"
"Route 012 Stop 5",1,1,41.75241,-75.37956,"Route 012","Stop 5"
"Route 012 Stop 6",0,0,41.74939,-75.38574,"Route 012","Stop 6"
"Route 012 Stop 7",0,0,41.744,-75.38807,"Route 012","Stop 7"
"Route 012 Stop 8",0,0,41.73852,-75.38822,"Route 012","Stop 8"
"Route 012 Stop 9",0,0,41.73374,-75.38564,"Route 012","Stop 9"
"Route 013 Stop 1",0,0,41.58227,-75.91804,"Route 013","Stop 1"
"Route 013 Stop 10",1,1,41.58937,-75.88528,"Route 013","Stop 10"
"Route 013 Stop 2",0,0,41.58847,-75.91764,"Route 013","Stop 2"
"Route 013 Stop 3",0,0,41.59417,-75.91727,"Route 013","Stop 3"
"Route 013 Stop 4",0,0,41.59965,-75.91595,"Route 013","Stop 4"
"Route 013 Stop 5",0,0,41.60422,-75.91309,"Route 013","Stop 5"
"Route 013 Stop 6",0,0,41.60544,-75.90518,"Route 013","Stop 6"
"Route 013 Stop 7",0,0,41.6025,-75.89888,"Route 013","Stop 7"
"Route 013 Stop 8",2,1,41.59784,-75.89497,"Route 013","Stop 8"
"Route 013 Stop 9",2,1,41.59269,-75.89089,"Route 013","Stop 9"
"Route 014 Stop 1",1,1,41.58629,-76.25933,"Route 014","Stop 1"
"Route 014 Stop 10",0,0,41.55182,-76.23314,"Route 014","Stop 10"
"Route 014 Stop 2",1,1,41.58239,-76.2539,"Route 014","Stop 2"
"Route 014 Stop 3",2,1,41.58025,-76.247,"Route 014","Stop 3"
"Route 014 Stop 4",1,1,41.58012,-76.23955,"Route 014","Stop 4"
"Route 014 Stop 5",0,0,41.57619,-76.23629,"Route 014","Stop 5"
"Route 014 Stop 6",1,1,41.57075,-76.23836,"Route 014","Stop 6"
"Route 014 Stop 7",3,1,41.56489,-76.23914,"Route 014","Stop 7"
"Route 014 Stop 8",1,1,41.55935,-76.23739,"Route 014","Stop 8"
"Route 014 Stop 9",0,0,41.55362,-76.2375,"Route 014","Stop 9"
"Route 015 Stop 1",0,0,41.40411,-76.92231,"Route 015","Stop 1"
"Route 015 Stop 10",0,0,41.39686,-76.96908,"Route 015","Stop 10"
"Route 015 Stop 2",0,0,41.39953,-76.92661,"Route 015","Stop 2"
"Route 015 Stop 3",0,0,41.39464,-76.92933,"Route 015","Stop 3"
"Route 015 Stop 4",0,0,41.39253,-76.93622,"Route 015","Stop 4"
"Route 015 Stop 5",0,0,41.39169,-76.94369,"Route 015","Stop 5"
"Route 015 Stop 6",0,0,41.39103,-76.95083,"Route 015","Stop 6"
"Route 015 Stop 7",0,0,41.3925,-76.95394,"Route 015","Stop 7"
"Route 015 Stop 8",0,0,41.39658,-76.95756,"Route 015","Stop 8"
"Route 015 Stop 9",0,0,41.39931,-76.95756,"Route 015","Stop 9"
"Route 016 Stop 10",0,0,41.58175,-77.222,"Route 016","Stop 10"
"Route 016 Stop 2",0,0,41.5912777777778,-77.2804722222222,"Route 016","Stop 2"
"Route 016 Stop 3",0,0,41.5915833333333,-77.2728611111111,"Route 016","Stop 3"
"Route 016 Stop 4",0,0,41.5894166666667,-77.2661388888889,"Route 016","Stop 4"
"Route 016 Stop 5",0,0,41.5880555555556,-77.26025,"Route 016","Stop 5"
"Route 016 Stop 6",0,0,41.5859444444444,-77.2530833333333,"Route 016","Stop 6"
"Route 016 Stop 7",0,0,41.5844166666667,-77.2464166666667,"Route 016","Stop 7"
"Route 016 Stop 8",0,0,41.58425,-77.2396388888889,"Route 016","Stop 8"
"Route 016 Stop 9",0,0,41.5828888888889,-77.2313333333333,"Route 016","Stop 9"
"Route 017 Stop 1",0,0,41.4087,-78.2008166666667,"Route 017","Stop 1"
"Route 017 Stop 10",0,0,41.5516833333333,-78.21455,"Route 017","Stop 10"
"Route 017 Stop 2",0,0,41.5899,-78.2516666666667,"Route 017","Stop 2"
"Route 017 Stop 3",0,0,41.5836666666667,-78.2398666666667,"Route 017","Stop 3"
"Route 017 Stop 4",0,0,41.5793833333333,-78.2385333333333,"Route 017","Stop 4"
"Route 017 Stop 5",0,0,41.5728666666667,-78.2426333333333,"Route 017","Stop 5"
"Route 017 Stop 6",0,0,41.5673,-78.2396333333333,"Route 017","Stop 6"
"Route 017 Stop 7",0,0,41.5621666666667,-78.2348833333333,"Route 017","Stop 7"
"Route 017 Stop 8",0,0,41.5572166666667,-78.2303333333333,"Route 017","Stop 8"
"Route 017 Stop 9",0,0,41.55415,-78.2228333333333,"Route 017","Stop 9"
"Route 018 Stop 10",0,0,41.56971,-79.79487,"Route 018","Stop 10"
"Route 018 Stop 2",0,0,41.58645,-79.7641,"Route 018","Stop 2"
"Route 018 Stop 3",0,0,41.58953,-79.76846,"Route 018","Stop 3"
"Route 018 Stop 4",0,0,41.59301,-79.7742,"Route 018","Stop 4"
"Route 018 Stop 5",0,0,41.5914,-79.78276,"Route 018","Stop 5"
"Route 018 Stop 6",0,0,41.58914,-79.78702,"Route 018","Stop 6"
"Route 018 Stop 7",0,0,41.58305,-79.78483,"Route 018","Stop 7"
"Route 018 Stop 8",0,0,41.57771,-79.78386,"Route 018","Stop 8"
"Route 018 Stop 9",0,0,41.57469,-79.78958,"Route 018","Stop 9"
"Route 019 Stop 1",0,0,41.59127,-80.41896,"Route 019","Stop 1"
"Route 019 Stop 10",0,0,41.59385,-80.48916,"Route 019","Stop 10"
"Route 019 Stop 2",0,0,41.59154,-80.42683,"Route 019","Stop 2"
"Route 019 Stop 3",0,0,41.59124,-80.43487,"Route 019","Stop 3"
"Route 019 Stop 4",0,0,41.59148,-80.44252,"Route 019","Stop 4"
"Route 019 Stop 5",0,0,41.59167,-80.45036,"Route 019","Stop 5"
"Route 019 Stop 6",0,0,41.59184,-80.45974,"Route 019","Stop 6"
"Route 019 Stop 7",0,0,41.59261,-80.46548,"Route 019","Stop 7"
"Route 019 Stop 8",0,0,41.59358,-80.47329,"Route 019","Stop 8"
"Route 019 Stop 9",0,0,41.59372,-80.48137,"Route 019","Stop 9"
"Route 021 Stop 1",0,0,41.24757,-79.581595,"Route 021","Stop 1"
"Route 021 Stop 10",0,0,41.225933,-79.608587,"Route 021","Stop 10"
"Route 021 Stop 2",0,0,41.247755,-79.589289,"Route 021","Stop 2"
"Route 021 Stop 3",0,0,41.247844,-79.597003,"Route 021","Stop 3"
"Route 021 Stop 4",1,1,41.246336,-79.602668,"Route 021","Stop 4"
"Route 021 Stop 5",2,1,41.246336,-79.610382,"Route 021","Stop 5"
"Route 021 Stop 6",1,1,41.246352,-79.618075,"Route 021","Stop 6"
"Route 021 Stop 7",4,1,41.24227,-79.616069,"Route 021","Stop 7"
"Route 021 Stop 8",0,0,41.236727,-79.613902,"Route 021","Stop 8"
"Route 021 Stop 9",0,0,41.231283,-79.611366,"Route 021","Stop 9"
"Route 022 Stop 1",0,0,41.250505,-79.250131,"Route 022","Stop 1"
"Route 022 Stop 10",1,1,41.215106,-79.22438,"Route 022","Stop 10"
"Route 022 Stop 2",0,0,41.245728,-79.24579,"Route 022","Stop 2"
"Route 022 Stop 3",0,0,41.24087,-79.241415,"Route 022","Stop 3"
"Route 022 Stop 4",0,0,41.237776,-79.236991,"Route 022","Stop 4"
"Route 022 Stop 5",0,0,41.234059,-79.232814,"Route 022","Stop 5"
"Route 022 Stop 6",0,0,41.230355,-79.238178,"Route 022","Stop 6"
"Route 022 Stop 7",0,0,41.227741,-79.233791,"Route 022","Stop 7"
"Route 022 Stop 8",0,0,41.223197,-79.231889,"Route 022","Stop 8"
"Route 022 Stop 9",0,0,41.220042,-79.22692,"Route 022","Stop 9"
"Route 023 Stop 10",0,0,41.456625,-78.947211,"Route 023","Stop 10"
"Route 023 Stop 2",0,0,41.42201,-78.947747,"Route 023","Stop 2"
"Route 023 Stop 3",0,0,41.425602,-78.953051,"Route 023","Stop 3"
"Route 023 Stop 4",0,0,41.430732,-78.954039,"Route 023","Stop 4"
"Route 023 Stop 5",0,0,41.434706,-78.958699,"Route 023","Stop 5"
"Route 023 Stop 6",0,0,41.43977,-78.955288,"Route 023","Stop 6"
"Route 023 Stop 7",0,0,41.445044,-78.952886,"Route 023","Stop 7"
"Route 023 Stop 8",0,0,41.450557,-78.954658,"Route 023","Stop 8"
"Route 023 Stop 9",0,0,41.456026,-78.954406,"Route 023","Stop 9"
"Route 024 Stop 10",0,0,41.211064,-78.504215,"Route 024","Stop 10"
"Route 024 Stop 2",0,0,41.180672,-78.542559,"Route 024","Stop 2"
"Route 024 Stop 3",0,0,41.181125,-78.535004,"Route 024","Stop 3"
"Route 024 Stop 4",0,0,41.184751,-78.529061,"Route 024","Stop 4"
"Route 024 Stop 5",0,0,41.188223,-78.523084,"Route 024","Stop 5"
"Route 024 Stop 6",0,0,41.191256,-78.516551,"Route 024","Stop 6"
"Route 024 Stop 7",0,0,41.195125,-78.51093,"Route 024","Stop 7"
"Route 024 Stop 8",0,0,41.200415,-78.507941,"Route 024","Stop 8"
"Route 024 Stop 9",0,0,41.205418,-78.504069,"Route 024","Stop 9"
"Route 025 Stop 10",0,0,41.265,-78.2779,"Route 025","Stop 10"
"Route 025 Stop 2",0,0,41.2522,-78.3369,"Route 025","Stop 2"
"Route 025 Stop 3",0,0,41.2545,-78.3297,"Route 025","Stop 3"
"Route 025 Stop 4",0,0,41.2563,-78.3224,"Route 025","Stop 4"
"Route 025 Stop 5",0,0,41.258,-78.3148,"Route 025","Stop 5"
"Route 025 Stop 6",0,0,41.2598,-78.3069,"Route 025","Stop 6"
"Route 025 Stop 7",0,0,41.2614,-78.2998,"Route 025","Stop 7"
"Route 025 Stop 8",0,0,41.2606,-78.2925,"Route 025","Stop 8"
"Route 025 Stop 9",0,0,41.2627,-78.2851,"Route 025","Stop 9"
"Route 026 Stop 10",0,0,41.223605,-77.703978,"Route 026","Stop 10"
"Route 026 Stop 2",0,0,41.236627,-77.754172,"Route 026","Stop 2"
"Route 026 Stop 3",0,0,41.236125,-77.746845,"Route 026","Stop 3"
"Route 026 Stop 4",0,0,41.23222,-77.741353,"Route 026","Stop 4"
"Route 026 Stop 5",0,0,41.228137,-77.735965,"Route 026","Stop 5"
"Route 026 Stop 6",0,0,41.224876,-77.729641,"Route 026","Stop 6"
"Route 026 Stop 7",0,0,41.220362,-77.724836,"Route 026","Stop 7"
"Route 026 Stop 8",0,0,41.218998,-77.717888,"Route 026","Stop 8"
"Route 026 Stop 9",0,0,41.221634,-77.71109,"Route 026","Stop 9"
"Route 027 Stop 10",0,0,41.32318,-76.945558,"Route 027","Stop 10"
"Route 027 Stop 2",0,0,41.282525,-76.933024,"Route 027","Stop 2"
"Route 027 Stop 3",0,0,41.287324,-76.937328,"Route 027","Stop 3"
"Route 027 Stop 4",0,0,41.292534,-76.940511,"Route 027","Stop 4"
"Route 027 Stop 5",0,0,41.29671,-76.935419,"Route 027","Stop 5"
"Route 027 Stop 6",0,0,41.302344,-76.935114,"Route 027","Stop 6"
"Route 027 Stop 7",0,0,41.307903,-76.937281,"Route 027","Stop 7"
"Route 027 Stop 8",0,0,41.312595,-76.941311,"Route 027","Stop 8"
"Route 027 Stop 9",0,0,41.317509,-76.945388,"Route 027","Stop 9"
"Route 028 Stop 10",0,0,41.439777,-76.553906,"Route 028","Stop 10"
"Route 028 Stop 2",0,0,41.441786,-76.602622,"Route 028","Stop 2"
"Route 028 Stop 3",0,0,41.442148,-76.595644,"Route 028","Stop 3"
"Route 028 Stop 4",0,0,41.440184,-76.588604,"Route 028","Stop 4"
"Route 028 Stop 5",0,0,41.442891,-76.583142,"Route 028","Stop 5"
"Route 028 Stop 6",0,0,41.445779,-76.576929,"Route 028","Stop 6"
"Route 028 Stop 7",0,0,41.444706,-76.570749,"Route 028","Stop 7"
"Route 028 Stop 8",0,0,41.439966,-76.566356,"Route 028","Stop 8"
"Route 028 Stop 9",0,0,41.43996,-76.560948,"Route 028","Stop 9"
"Route 031 Stop 10",0,0,41.253101,-75.299631,"Route 031","Stop 10"
"Route 031 Stop 2",0,0,41.25145,-75.329441,"Route 031","Stop 2"
"Route 031 Stop 3",0,0,41.256491,-75.326101,"Route 031","Stop 3"
"Route 031 Stop 4",0,0,41.262254,-75.326218,"Route 031","Stop 4"
"Route 031 Stop 5",0,0,41.265976,-75.322632,"Route 031","Stop 5"
"Route 031 Stop 6",0,0,41.263105,-75.318658,"Route 031","Stop 6"
"Route 031 Stop 7",0,0,41.257498,-75.317331,"Route 031","Stop 7"
"Route 031 Stop 8",0,0,41.254185,-75.312518,"Route 031","Stop 8"
"Route 031 Stop 9",0,0,41.251229,-75.306063,"Route 031","Stop 9"
"Route 032 Stop 1",0,0,41.08373,-76.09401,"Route 032","Stop 1"
"Route 032 Stop 10",0,0,41.0805,-76.05031,"Route 032","Stop 10"
"Route 032 Stop 2",0,0,41.08546,-76.08563,"Route 032","Stop 2"
"Route 032 Stop 3",0,0,41.08674,-76.07802,"Route 032","Stop 3"
"Route 032 Stop 4",0,0,41.08807,-76.07129,"Route 032","Stop 4"
"Route 032 Stop 5",0,0,41.0916,-76.06512,"Route 032","Stop 5"
"Route 032 Stop 6",0,0,41.089,-76.06363,"Route 032","Stop 6"
"Route 032 Stop 7",0,0,41.08294,-76.06527,"Route 032","Stop 7"
"Route 032 Stop 8",0,0,41.07831,-76.06126,"Route 032","Stop 8"
"Route 032 Stop 9",0,0,41.07732,-76.05677,"Route 032","Stop 9"
"Route 033 Stop 1",0,0,41.09925,-76.44059,"Route 033","Stop 1"
"Route 033 Stop 10",0,0,41.08055,-76.46407,"Route 033","Stop 10"
"Route 033 Stop 2",0,0,41.09474,-76.4453,"Route 033","Stop 2"
"Route 033 Stop 3",0,0,41.09442,-76.45224,"Route 033","Stop 3"
"Route 033 Stop 4",0,0,41.09011,-76.45746,"Route 033","Stop 4"
"Route 033 Stop 5",0,0,41.08605,-76.45728,"Route 033","Stop 5"
"Route 033 Stop 6",0,0,41.08044,-76.45439,"Route 033","Stop 6"
"Route 033 Stop 7",0,0,41.07664,-76.44864,"Route 033","Stop 7"
"Route 033 Stop 8",0,0,41.07422,-76.45113,"Route 033","Stop 8"
"Route 033 Stop 9",0,0,41.07667,-76.45787,"Route 033","Stop 9"
"Route 034 Stop 10",0,0,41.040844,-77.45688,"Route 034","Stop 10"
"Route 034 Stop 2",0,0,41.051787,-77.412564,"Route 034","Stop 2"
"Route 034 Stop 3",0,0,41.047643,-77.416988,"Route 034","Stop 3"
"Route 034 Stop 4",0,0,41.043681,-77.422483,"Route 034","Stop 4"
"Route 034 Stop 5",0,0,41.041463,-77.429546,"Route 034","Stop 5"
"Route 034 Stop 6",0,0,41.038647,-77.436111,"Route 034","Stop 6"
"Route 034 Stop 7",0,0,41.035916,-77.442764,"Route 034","Stop 7"
"Route 034 Stop 8",0,0,41.032448,-77.448655,"Route 034","Stop 8"
"Route 034 Stop 9",0,0,41.035844,-77.454536,"Route 034","Stop 9"
"Route 035 Stop 10",0,0,40.8740833333333,-78.40795,"Route 035","Stop 10"
"Route 035 Stop 2",0,0,40.8896,-78.3968333333333,"Route 035","Stop 2"
"Route 035 Stop 3",0,0,40.8888333333333,-78.4032166666667,"Route 035","Stop 3"
"Route 035 Stop 4",0,0,40.8888166666667,-78.411,"Route 035","Stop 4"
"Route 035 Stop 5",0,0,40.8896166666667,-78.4176833333333,"Route 035","Stop 5"
"Route 035 Stop 6",0,0,40.8855666666667,-78.4210833333333,"Route 035","Stop 6"
"Route 035 Stop 7",0,0,40.8802833333333,-78.4237833333333,"Route 035","Stop 7"
"Route 035 Stop 8",0,0,40.8753833333333,-78.422,"Route 035","Stop 8"
"Route 035 Stop 9",0,0,40.8729833333333,-78.4153833333333,"Route 035","Stop 9"
"Route 036 Stop 1",2,1,40.957104,-79.113668,"Route 036","Stop 1"
"Route 036 Stop 10",1,1,40.928089,-79.146248,"Route 036","Stop 10"
"Route 036 Stop 2",3,1,40.951856,-79.116445,"Route 036","Stop 2"
"Route 036 Stop 3",5,1,40.947902,-79.120458,"Route 036","Stop 3"
"Route 036 Stop 4",2,1,40.943996,-79.124042,"Route 036","Stop 4"
"Route 036 Stop 5",0,0,40.940811,-79.128098,"Route 036","Stop 5"
"Route 036 Stop 6",1,1,40.939757,-79.134053,"Route 036","Stop 6"
"Route 036 Stop 7",2,1,40.933995,-79.133331,"Route 036","Stop 7"
"Route 036 Stop 8",3,1,40.928228,-79.13282,"Route 036","Stop 8"
"Route 036 Stop 9",2,1,40.926809,-79.138796,"Route 036","Stop 9"
"Route 037 Stop 1",0,0,40.915179,-80.247448,"Route 037","Stop 1"
"Route 037 Stop 10",0,0,40.865669,-80.246514,"Route 037","Stop 10"
"Route 037 Stop 2",2,1,40.909745,-80.245332,"Route 037","Stop 2"
"Route 037 Stop 3",0,0,40.904006,-80.244869,"Route 037","Stop 3"
"Route 037 Stop 4",0,0,40.898382,-80.246353,"Route 037","Stop 4"
"Route 037 Stop 5",0,0,40.892751,-80.248025,"Route 037","Stop 5"
"Route 037 Stop 6",0,0,40.887313,-80.250647,"Route 037","Stop 6"
"Route 037 Stop 7",0,0,40.881644,-80.251428,"Route 037","Stop 7"
"Route 037 Stop 8",1,1,40.876466,-80.250617,"Route 037","Stop 8"
"Route 037 Stop 9",0,0,40.87097,-80.249315,"Route 037","Stop 9"
"Route 038 Stop 1",0,0,40.5671944444444,-79.6000833333333,"Route 038","Stop 1"
"Route 038 Stop 10",0,0,40.5383611111111,-79.6177222222222,"Route 038","Stop 10"
"Route 038 Stop 2",0,0,40.5644166666667,-79.6073888888889,"Route 038","Stop 2"
"Route 038 Stop 3",0,0,40.5637222222222,-79.6146388888889,"Route 038","Stop 3"
"Route 038 Stop 4",0,0,40.5602222222222,-79.6205,"Route 038","Stop 4"
"Route 038 Stop 5",0,0,40.5566111111111,-79.6263888888889,"Route 038","Stop 5"
"Route 038 Stop 6",0,0,40.554,-79.6285555555556,"Route 038","Stop 6"
"Route 038 Stop 7",0,0,40.5514166666667,-79.6217777777778,"Route 038","Stop 7"
"Route 038 Stop 8",0,0,40.5467222222222,-79.6178333333333,"Route 038","Stop 8"
"Route 038 Stop 9",0,0,40.5429722222222,-79.6128611111111,"Route 038","Stop 9"
"Route 040 Stop 10",0,0,40.75341,-78.04006,"Route 040","Stop 10"
"Route 040 Stop 2",0,0,40.71682,-78.01699,"Route 040","Stop 2"
"Route 040 Stop 3",0,0,40.72132,-78.02066,"Route 040","Stop 3"
"Route 040 Stop 4",0,0,40.7248666666667,-78.0266666666667,"Route 040","Stop 4"
"Route 040 Stop 5",0,0,40.72924,-78.03038,"Route 040","Stop 5"
"Route 040 Stop 6",0,0,40.73524,-78.03098,"Route 040","Stop 6"
"Route 040 Stop 7",0,0,40.74062,-78.02993,"Route 040","Stop 7"
"Route 040 Stop 8",0,0,40.7464,-78.03039,"Route 040","Stop 8"
"Route 040 Stop 9",0,0,40.75146,-78.03418,"Route 040","Stop 9"
"Route 042 Stop 1",0,0,40.595683,-76.937494,"Route 042","Stop 1"
"Route 042 Stop 10",0,0,40.60609,-76.874108,"Route 042","Stop 10"
"Route 042 Stop 2",0,0,40.597711,-76.930418,"Route 042","Stop 2"
"Route 042 Stop 3",0,0,40.600053,-76.92356,"Route 042","Stop 3"
"Route 042 Stop 4",0,0,40.600711,-76.91658,"Route 042","Stop 4"
"Route 042 Stop 5",0,0,40.602611,-76.909575,"Route 042","Stop 5"
"Route 042 Stop 6",0,0,40.604867,-76.902584,"Route 042","Stop 6"
"Route 042 Stop 7",0,0,40.607076,-76.895582,"Route 042","Stop 7"
"Route 042 Stop 8",0,0,40.608601,-76.88832,"Route 042","Stop 8"
"Route 042 Stop 9",0,0,40.607719,-76.88094,"Route 042","Stop 9"
"Route 043 Stop 1",0,0,40.98632,-76.65622,"Route 043","Stop 1"
"Route 043 Stop 10",0,0,40.97295,-76.7002,"Route 043","Stop 10"
"Route 043 Stop 2",0,0,40.98018,-76.65972,"Route 043","Stop 2"
"Route 043 Stop 3",0,0,40.97863,-76.66663,"Route 043","Stop 3"
